StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,female,age,educ,party,party_4_TEXT,interest_politics,interest_voted_2020,interest_news,attention_news,pre_pos_nuc,pre_pos_ss,pre_pos_health,pre_pos_cap,pre_pos_tax,pre_pos_teach,pre_underst_nuc,pre_underst_ss,pre_underst_health,pre_underst_cap,pre_underst_tax,pre_underst_teach,reasons_text_health,post_underst_health,post_pos_health,reasons_text_ss,post_underst_ss,post_pos_ss,reasons_text_nuc,post_underst_nuc,post_pos_nuc,reasons_text_teach,post_underst_teach,post_pos_teach,reasons_text_cap,post_underst_cap,post_pos_cap,reasons_text_tax,post_underst_tax,post_pos_tax,expl_text_health,post_underst_health,post_pos_health,expl_text_ss,post_underst_ss,post_pos_ss,expl_text_nuc,post_underst_nuc,post_pos_nuc,expl_text_teach,post_underst_teach,post_pos_teach,expl_text_cap,post_underst_cap,post_pos_cap,expl_text_tax,post_underst_tax,post_pos_tax,issue_ideology_nuc,issue_ideology_ss,issue_ideology_health,issue_ideology_cap,issue_ideology_tax,issue_ideology_teach,attention_ideology,attention_birth_year,mturk_id,MTurkCode,condition_expl
2024-08-14 06:30:45,2024-08-14 06:30:46,Survey Test,,100,1,True,2024-08-14 06:30:46,R_bKRYLrrFRkU2wGa,,,,,,,test,,Female,At facilisi donec etiam eu pede integer enim potenti vehicula? Ab.,g.Professional degree,a.Democrat,,Far less than average,e.Don't remember,Less than once per week,"New York Times website,Huffington Post,The Drudge Report,Google News,ABC News website,CBS News website,Reuters website,National Public Radio (NPR) website,None of these websites",Strongly against,Strongly against,Strongly in favor,Strongly against,Somewhat in favor,In favor,2,5,2,2,2,5,,,,,,,,,,,,,Eros interdum faucibus pede eros tempora ligula temporibus blandit nulla etiam. Culpa ac.,4,Strongly against,"Praesent faucibus, diam est! Nullam curabitur? Atque rhoncus! Fusce mi porta tempus magna.",4,Strongly in favor,,,,,,,,,,,,,,,,,,,Somewhat Liberal,Very Conservative,Somewhat Conservative,Conservative,Very Conservative,Conservative,Liberal,1820042072,Non morbi suscipit vulputate! Posuere sodales quam. Ultrices justo culpa lacus fringilla.,,0
2024-08-14 06:30:46,2024-08-14 06:30:47,Survey Test,,100,1,True,2024-08-14 06:30:47,R_6xpzSCH9XtZwa3k,,,,,,,test,,Female,Potenti interdum id? Felis etiam fermentum nunc volutpat quam ab felis? Dui purus.,"a.Some high school, no diploma",a.Democrat,,Far less than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",Less than once per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,Google News,NBC News website,The Associated Press (AP) website,National Public Radio (NPR) website,None of these websites",Somewhat in favor,Against,Neither in favor nor against,Somewhat in favor,Against,Against,1 - Vague understanding,5,2,3,7 - Thorough understanding,7 - Thorough understanding,,,,,,,Sodales gravida porttitor wisi! Maecenas curabitur malesuada ullamcorper at? Quis consectetuer euismod.,3,Against,"Fermentum venenatis! Massa augue eleifend proin porta nibh malesuada facilisis ligula, venenatis rutrum! Est.",Thorough understanding,Somewhat against,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Conservative,Neither Liberal Nor Conservative,Conservative,Conservative,Somewhat Liberal,Neither Liberal Nor Conservative,Liberal,574404343,Per? Placerat placerat tempor! Venenatis turpis donec rhoncus sagittis magna etiam.,,0
2024-08-14 06:30:47,2024-08-14 06:30:47,Survey Test,,100,0,True,2024-08-14 06:30:48,R_aXCnLrhCmXHyvhc,,,,,,,test,,Male,Curabitur wisi atque. Vel primis sem wisi nonummy rhoncus porttitor imperdiet tempus etiam.,e.Bachelor's degree,e.Other (Please Specify),"Viverra risus, consequat wisi, duis quam dapibus. Nunc placerat egestas? Dolor a porttitor.",Average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",1-3 times per week,"New York Times website,Huffington Post,Washington Post website,MSNBC.com,CBS News website",Neither in favor nor against,Somewhat in favor,Somewhat in favor,Somewhat in favor,Neither in favor nor against,Somewhat in favor,2,3,2,3,3,6,,,,,,,,,,,,,,,,,,,"Wisi eu atque, massa malesuada suscipit risus justo vulputate vitae laoreet sapien egestas phasellus.",7 - Thorough understanding,Somewhat against,"Magna bibendum massa vel, tellus? Natoque magna phasellus convallis augue? Diam ut justo.",2,In favor,,,,,,,,,,,,,Very Conservative,Liberal,Neither Liberal Nor Conservative,Conservative,Very Liberal,Liberal,Somewhat Conservative,71600246,Accusamus pellentesque urna? Eu? Posuere commodo lectus felis porta magna! Atque elementum.,,1
2024-08-14 06:30:48,2024-08-14 06:30:48,Survey Test,,100,0,True,2024-08-14 06:30:48,R_0fcEPny4blwEeX4,,,,,,,test,,Male,Consequat. Sed rhoncus tellus est leo vulputate potenti rhoncus vehicula! Dictumst! Platea accumsan! Aenean ipsum.,f.Master's degree,c.Independent,,Far less than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",More than 3 times per week,"ABC News website,Yahoo! News,USA Today website,New York Post Online,None of these websites",Neither in favor nor against,Neither in favor nor against,Strongly against,Strongly in favor,In favor,In favor,1 - Vague understanding,7 - Thorough understanding,4,4,3,3,Donec augue dictumst velit dolor sollicitudin. Interdum pharetra iaculis aenean dolorem vitae.,2,Neither in favor nor against,Aenean praesent. Magna auctor per! Fusce! Augue luctus? Tempor? Curabitur. Ut temporibus.,1 - Vague understanding,In favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,Very Conservative,Very Conservative,Conservative,Somewhat Liberal,Somewhat Liberal,1578491806,"Aliquet nullam? Pellentesque tellus ac dolor! Mattis, eget nunc neque facilisis donec. Dolorem accumsan.",,0
2024-08-14 06:30:48,2024-08-14 06:30:49,Survey Test,,100,1,True,2024-08-14 06:30:49,R_afOrF7WC6A8dQmG,,,,,,,test,,Female,Sem. Curabitur. Neque nec rutrum platea magnis aliquet duis velit accumsan.,f.Master's degree,a.Democrat,,Somewhat more than average,"a.No, but I was eligible to vote",More than 3 times per week,"FoxNews.com,MSNBC.com,The Associated Press (AP) website,New York Post Online",Against,Somewhat in favor,Somewhat in favor,Against,In favor,Strongly against,1 - Vague understanding,6,6,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nulla! Nunc molestie, suspendisse! Convallis iaculis, tortor montes tincidunt potenti ullamcorper.",4,In favor,Elementum magnis augue mauris molestie cras. In enim nibh bibendum dapibus? Elementum quam dignissim.,6,Strongly in favor,Conservative,Conservative,Conservative,Somewhat Conservative,Somewhat Liberal,Very Conservative,Very Conservative,1822421179,Amet imperdiet justo fringilla molestie vulputate eros. Erat sit phasellus atque magnis nulla.,,1
2024-08-14 06:30:49,2024-08-14 06:30:50,Survey Test,,100,1,True,2024-08-14 06:30:50,R_9vOPaJevnHCBMDs,,,,,,,test,,Male,"Phasellus, facilisis est scelerisque odio wisi iaculis aliquam mattis donec mattis.",e.Bachelor's degree,e.Other (Please Specify),Per lorem eleifend facilisis suscipit nonummy vitae montes suscipit! Molestie et eleifend metus ligula.,Somewhat more than average,e.Don't remember,More than 3 times per week,"New York Times website,Washington Post website,MSNBC.com,The Drudge Report,Google News,ABC News website,NBC News website,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,None of these websites",Somewhat against,Strongly against,Against,Somewhat in favor,Strongly in favor,Somewhat against,1 - Vague understanding,3,3,7 - Thorough understanding,7 - Thorough understanding,1 - Vague understanding,Integer auctor duis fringilla arcu ac egestas molestie aliquet elit cras non nullam.,6,Against,"Vel. Ac erat interdum platea orci gravida non etiam molestie, arcu placerat.",3,Against,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Somewhat Conservative,Very Conservative,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,Somewhat Conservative,Somewhat Liberal,406914466,"Auctor? Tempus non, aliquet integer sodales tincidunt temporibus blandit ante suspendisse nullam accusamus nibh potenti.",,0
2024-08-14 06:30:50,2024-08-14 06:30:51,Survey Test,,100,1,True,2024-08-14 06:30:51,R_29uA9kxSivdU46O,,,,,,,test,,Male,Imperdiet. Sed molestie. Aliquam id vulputate justo ac ab justo pede morbi wisi nulla facilisis.,f.Master's degree,b.Republican,,Far more than average,c.Yes,1-3 times per week,"Huffington Post,Google News,The Associated Press (AP) website",Somewhat in favor,Strongly against,In favor,Somewhat against,Neither in favor nor against,In favor,1 - Vague understanding,1 - Vague understanding,2,4,6,3,,,,,,,,,,,,,"Amet facilisi? Morbi natoque. Suscipit placerat nibh pellentesque, justo convallis fringilla metus.",2,Somewhat against,Lectus praesent morbi erat aliquet vel morbi ante mattis mattis.,7 - Thorough understanding,Strongly in favor,,,,,,,,,,,,,,,,,,,Neither Liberal Nor Conservative,Somewhat Conservative,Very Conservative,Neither Liberal Nor Conservative,Somewhat Conservative,Liberal,Very Liberal,1732555650,"Dolorem? Lacus dui! Vestibulum curabitur augue sem ipsum, platea vivamus? Atque.",,0
2024-08-14 06:30:51,2024-08-14 06:30:51,Survey Test,,100,0,True,2024-08-14 06:30:52,R_0ueq1o1LACeycvA,,,,,,,test,,Female,"Volutpat sagittis fusce nonummy praesent lorem fusce. Augue tincidunt a, tortor praesent per sagittis consequat.",e.Doctoral degree,a.Democrat,,Average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",1-3 times per week,Huffington Post,Somewhat in favor,In favor,Against,Somewhat against,In favor,Strongly in favor,6,1 - Vague understanding,3,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,Orci tortor etiam. Fermentum? Luctus eget? Temporibus vehicula quam. Nunc nec? Elementum amet posuere.,4,In favor,Platea! Tellus ante pede accumsan nulla! Temporibus faucibus cursus magnis nulla. Etiam maecenas.,3,Somewhat against,,,,,,,Liberal,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,Liberal,Conservative,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,873113615,"Suspendisse fermentum! Diam cursus ut. Ante dui rhoncus, eget? Facilisis elit, primis.",,1
2024-08-14 06:30:52,2024-08-14 06:30:52,Survey Test,,100,0,True,2024-08-14 06:30:52,R_eyctAEgsTDtviyG,,,,,,,test,,Male,Pretium fermentum tempus. Enim integer nibh posuere euismod placerat elit sodales.,d.Associate's degree,a.Democrat,,Somewhat more than average,e.Don't remember,More than 3 times per week,"Google News,CBS News website,Yahoo! News,USA Today website",In favor,Strongly against,Somewhat against,Strongly against,In favor,Somewhat in favor,2,4,3,2,1 - Vague understanding,7 - Thorough understanding,,,,,,,,,,,,,,,,,,,Integer! Elementum gravida vel nullam accumsan vel. Euismod accumsan. Lorem suscipit dictumst elementum.,3,Somewhat against,"Est dolorem. Neque pharetra. In facilisi, pede dolor wisi elit? Dapibus dictumst.",1 - Vague understanding,Strongly in favor,,,,,,,,,,,,,Conservative,Somewhat Conservative,Conservative,Very Liberal,Neither Liberal Nor Conservative,Very Conservative,Somewhat Conservative,558255903,"Accumsan, nibh porttitor dapibus urna? Porta velit vel vehicula dui, eu imperdiet platea. Suspendisse.",,1
2024-08-14 06:30:52,2024-08-14 06:30:53,Survey Test,,100,1,True,2024-08-14 06:30:53,R_266ZGbRjhXDnWuy,,,,,,,test,,Male,Vulputate tellus. Volutpat fermentum turpis ultricies tortor orci ut egestas phasellus etiam eleifend curabitur luctus.,c.Some college,a.Democrat,,Somewhat less than average,"a.No, but I was eligible to vote",More than 3 times per week,"New York Times website,Huffington Post,FoxNews.com,MSNBC.com,Google News,CBS News website,NBC News website,Yahoo! News,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Somewhat against,Against,In favor,In favor,Somewhat in favor,Neither in favor nor against,1 - Vague understanding,2,2,4,4,2,,,,,,,Eros blandit id euismod ullamcorper. Risus orci vestibulum? Tempus interdum. Et dapibus. Felis convallis potenti.,4,Somewhat in favor,Laoreet mauris facilisi? Elementum facilisis odio ultrices pellentesque pellentesque dolorem.,Vague understanding,Against,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Somewhat Liberal,Conservative,Somewhat Conservative,Somewhat Conservative,Liberal,Neither Liberal Nor Conservative,1050891934,Nec ultricies. Interdum lectus? Purus accumsan potenti id felis mauris.,,0
2024-08-14 06:30:53,2024-08-14 06:30:54,Survey Test,,100,1,True,2024-08-14 06:30:54,R_0CEunsSxx0AeryK,,,,,,,test,,Male,Placerat integer faucibus cursus eu sapien justo amet enim sem? Suspendisse.,f.Master's degree,c.Independent,,Somewhat less than average,c.Yes,More than 3 times per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Against,Strongly against,Somewhat against,Strongly against,Somewhat against,In favor,2,1 - Vague understanding,6,7 - Thorough understanding,5,7 - Thorough understanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platea bibendum. Per pharetra potenti? Urna dignissim vulputate eleifend. Amet euismod lectus molestie felis suspendisse.,1 - Vague understanding,Against,"Sit a magna? Ullamcorper luctus viverra culpa, nullam euismod mauris est praesent rhoncus.",2,Strongly against,Somewhat Liberal,Somewhat Conservative,Very Liberal,Very Liberal,Somewhat Liberal,Conservative,Very Conservative,228177880,Dictumst suscipit malesuada. Culpa eros sodales auctor vestibulum vitae. Risus accumsan tincidunt.,,1
2024-08-14 06:30:54,2024-08-14 06:30:55,Survey Test,,100,1,True,2024-08-14 06:30:55,R_cvxFSGeXuyDsxr8,,,,,,,test,,Male,Ac convallis imperdiet? Bibendum! Est aliquam praesent justo natoque! Per.,e.Bachelor's degree,b.Republican,,Far more than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",Less than once per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Strongly against,In favor,Somewhat in favor,Strongly in favor,Strongly against,Strongly in favor,2,2,2,6,6,1 - Vague understanding,,,,,,,,,,,,,,,,,,,Duis praesent porttitor accumsan platea integer malesuada viverra! Pede sem.,2,In favor,"Orci tempora vitae facilisis lacus imperdiet vivamus magnis cras? Eros vulputate, ac consectetuer dictumst.",3,Strongly against,,,,,,,,,,,,,Conservative,Neither Liberal Nor Conservative,Very Conservative,Very Conservative,Liberal,Very Liberal,Neither Liberal Nor Conservative,1019295057,"Potenti tincidunt auctor dolorem neque metus, ante consectetuer est interdum! A purus ligula. Pellentesque primis.",,1
2024-08-14 06:30:55,2024-08-14 06:30:55,Survey Test,,100,0,True,2024-08-14 06:30:55,R_eFEZxa2L6kOtzcW,,,,,,,test,,Female,Sit rhoncus ut. Nunc elit gravida sapien tincidunt. Non! Vel! Pellentesque at ante! Porta.,"a.Some high school, no diploma",b.Republican,,Average,e.Don't remember,More than 3 times per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,The Drudge Report,ABC News website,Yahoo! News,The Associated Press (AP) website,National Public Radio (NPR) website,New York Post Online",Somewhat against,Somewhat in favor,Somewhat against,Against,In favor,Against,5,3,3,7 - Thorough understanding,4,7 - Thorough understanding,,,,,,,,,,,,,Laoreet accumsan gravida! Pellentesque? Imperdiet cras quis dictumst massa. Ut! Eget quam urna ridiculus.,4,Against,"Posuere tincidunt euismod pretium eros, praesent arcu quis! Amet sagittis vivamus ultricies amet.",3,Strongly in favor,,,,,,,,,,,,,,,,,,,Very Liberal,Somewhat Liberal,Very Conservative,Very Liberal,Very Conservative,Somewhat Conservative,Liberal,1773022882,Culpa posuere dignissim wisi malesuada turpis vestibulum iaculis eget. Ante convallis justo.,,0
2024-08-14 06:30:55,2024-08-14 06:30:56,Survey Test,,100,1,True,2024-08-14 06:30:56,R_85HYNfGWdYG2HXw,,,,,,,test,,Male,Fusce iaculis suspendisse dapibus donec! Mauris felis erat nunc! Orci pretium velit.,"b.High school graduate, or equivalent",a.Democrat,,Somewhat more than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",More than 3 times per week,"CNN.com,FoxNews.com,None of these websites",Somewhat in favor,Strongly against,Somewhat in favor,Against,Somewhat in favor,In favor,6,6,2,2,1 - Vague understanding,3,,,,,,,Vitae ligula justo amet curabitur cursus molestie integer integer vehicula scelerisque? Risus. Facilisis nec tellus.,6,Somewhat against,"Ut. Gravida, pede sollicitudin potenti vivamus? Eros tempora quam ut maecenas orci massa ullamcorper neque.",Thorough understanding,Neither in favor nor against,,,,,,,,,,,,,,,,,,,,,,,,,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,Conservative,Somewhat Liberal,Somewhat Liberal,Liberal,595315182,Arcu dictumst accumsan duis commodo accumsan duis? Arcu mauris quam pede euismod.,,0
2024-08-14 06:30:56,2024-08-14 06:30:57,Survey Test,,100,1,True,2024-08-14 06:30:57,R_cOTDVAxyrbQxQgu,,,,,,,test,,Female,"Nulla ultrices vel turpis ac. Lacus felis, elementum elit cursus euismod magna viverra est est.",e.Doctoral degree,b.Republican,,Far less than average,e.Don't remember,Less than once per week,"New York Times website,Huffington Post,CNN.com,FoxNews.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Against,Somewhat against,Against,Somewhat against,Neither in favor nor against,In favor,7 - Thorough understanding,5,7 - Thorough understanding,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,Curabitur morbi ultricies est nonummy curabitur risus facilisis nibh ultrices tincidunt egestas platea.,6,Somewhat in favor,Nibh vitae tempora ut? Vitae dolorem. Facilisis? Rhoncus lacus? Amet integer.,5,Against,,,,,,,Somewhat Conservative,Very Liberal,Neither Liberal Nor Conservative,Very Liberal,Very Liberal,Somewhat Liberal,Very Liberal,1626833899,Fringilla ligula vehicula scelerisque arcu consectetuer amet? Consequat! At temporibus.,,1
2024-08-14 06:30:57,2024-08-14 06:30:57,Survey Test,,100,0,True,2024-08-14 06:30:58,R_d7pySBbtfO9EJyC,,,,,,,test,,Male,At! Posuere! Tempus venenatis sollicitudin porta! Dignissim eleifend suscipit. Est arcu malesuada.,"b.High school graduate, or equivalent",a.Democrat,,Somewhat more than average,"a.No, but I was eligible to vote",1-3 times per week,"New York Times website,Washington Post website,CNN.com,FoxNews.com,ABC News website,NBC News website,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,New York Post Online,None of these websites",In favor,Somewhat in favor,Strongly in favor,In favor,Neither in favor nor against,Somewhat against,4,3,3,6,7 - Thorough understanding,1 - Vague understanding,"Convallis elementum tortor. Augue, id malesuada. Wisi accusamus facilisi auctor sapien, tempora fringilla.",3,Somewhat Against,"Augue elementum molestie montes scelerisque erat augue viverra, sollicitudin platea curabitur.",6,Strongly against,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Liberal,Liberal,Liberal,Liberal,Somewhat Liberal,Very Liberal,Neither Liberal Nor Conservative,1810347187,Enim. At etiam vehicula laoreet facilisis purus dui sem tempor massa lacus temporibus. Massa. Cras.,,0
2024-08-14 06:30:58,2024-08-14 06:30:58,Survey Test,,100,0,True,2024-08-14 06:30:58,R_9Hr4H27edVFK9Bc,,,,,,,test,,Female,Dolor! Suscipit euismod nullam aenean faucibus ultricies laoreet. Sem magna augue tempus lacus.,"a.Some high school, no diploma",c.Independent,,Average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",Less than once per week,"New York Times website,Huffington Post,FoxNews.com,The Drudge Report,Google News,CBS News website,NBC News website,Reuters website,None of these websites",Against,Against,In favor,Strongly in favor,Neither in favor nor against,Against,6,3,2,5,5,4,,,,,,,,,,,,,,,,,,,Culpa wisi euismod sit massa sapien. Felis ante orci viverra. Consequat.,2,Somewhat against,"Atque faucibus urna maecenas justo tellus! Pretium aliquet tincidunt. Vehicula dictumst, fusce nec.",1 - Vague understanding,Somewhat against,,,,,,,,,,,,,Very Liberal,Very Liberal,Somewhat Conservative,Very Conservative,Very Conservative,Liberal,Somewhat Conservative,1523803177,Morbi diam dictumst dolorem mauris ipsum culpa placerat ullamcorper duis.,,1
2024-08-14 06:30:58,2024-08-14 06:30:59,Survey Test,,100,1,True,2024-08-14 06:30:59,R_ey798S0vVd96lzo,,,,,,,test,,Female,In in tempor auctor accusamus et velit dictumst duis dictumst sagittis praesent cursus.,"b.High school graduate, or equivalent",b.Republican,,Somewhat more than average,c.Yes,More than 3 times per week,"CNN.com,MSNBC.com,The Drudge Report,ABC News website,Yahoo! News,The Associated Press (AP) website,National Public Radio (NPR) website",Somewhat against,Strongly in favor,Neither in favor nor against,In favor,Against,Strongly in favor,5,5,6,6,7 - Thorough understanding,6,,,,,,,,,,,,,,,,,,,,,,,,,Quam sapien. A molestie dapibus magnis venenatis blandit quis eleifend. Sed. Turpis.,7 - Thorough understanding,Strongly against,"Primis volutpat sapien, sit ridiculus velit amet! Gravida velit egestas. Magnis eget vel.",3,Somewhat in favor,,,,,,,Neither Liberal Nor Conservative,Conservative,Somewhat Conservative,Liberal,Very Liberal,Very Liberal,Conservative,1550584250,"Non ultricies velit urna dapibus tempora vulputate vitae, diam? Ultrices. Facilisis! Luctus eu ante.",,1
2024-08-14 06:30:59,2024-08-14 06:31:00,Survey Test,,100,1,True,2024-08-14 06:31:00,R_4ZcUb8dmo552AC2,,,,,,,test,,Male,"Lectus. Curabitur gravida phasellus, et potenti blandit dolor ultrices pede! Vulputate sed.","a.Some high school, no diploma",b.Republican,,Somewhat less than average,c.Yes,1-3 times per week,The Drudge Report,In favor,In favor,Strongly against,Somewhat against,Strongly in favor,Neither in favor nor against,2,3,1 - Vague understanding,2,2,7 - Thorough understanding,,,,,,,,,,,,,"Atque tempor. Rhoncus laoreet ab pretium morbi. Orci, nonummy non nullam augue. Lorem orci.",3,Strongly against,"Duis suscipit felis odio. Praesent tincidunt quam elit a, ridiculus.",6,In favor,,,,,,,,,,,,,,,,,,,Liberal,Somewhat Liberal,Very Conservative,Very Conservative,Very Conservative,Somewhat Liberal,Neither Liberal Nor Conservative,853225981,Viverra. Sodales magnis nulla platea dolor! Vel magna aliquet posuere sit aliquet malesuada.,,0
2024-08-14 06:31:00,2024-08-14 06:31:00,Survey Test,,100,0,True,2024-08-14 06:31:01,R_aaWOM53GXnDVvGS,,,,,,,test,,Male,Ultrices sodales cursus ac. Wisi. Erat ante diam nibh ipsum enim nonummy culpa.,e.Bachelor's degree,a.Democrat,,Far more than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",Less than once per week,"New York Times website,Huffington Post,CNN.com,MSNBC.com,The Drudge Report,Google News,ABC News website,NBC News website,Yahoo! News,The Associated Press (AP) website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Somewhat in favor,Neither in favor nor against,Strongly in favor,Somewhat against,Somewhat in favor,Strongly in favor,3,1 - Vague understanding,3,1 - Vague understanding,3,4,,,,,,,"Aliquet, lacus eget gravida wisi donec dolor. Fermentum enim tempora vel.",6,Neither in favor nor against,Vitae a cursus eu. Rhoncus ipsum tincidunt? Pellentesque morbi dolorem risus.,4,Against,,,,,,,,,,,,,,,,,,,,,,,,,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,Very Liberal,Very Conservative,Somewhat Liberal,Very Conservative,Liberal,788283473,Lacus odio pharetra augue magna urna eu suspendisse pellentesque et. Potenti.,,0
2024-08-14 06:31:01,2024-08-14 06:31:01,Survey Test,,100,0,True,2024-08-14 06:31:01,R_0dIJChEeTUujvEO,,,,,,,test,,Female,"Nonummy rhoncus sodales at, eget per temporibus eleifend iaculis, accumsan at.",e.Bachelor's degree,c.Independent,,Far more than average,c.Yes,More than 3 times per week,"New York Times website,Huffington Post,CNN.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,New York Post Online,None of these websites",Against,Neither in favor nor against,Somewhat in favor,Somewhat against,Neither in favor nor against,Strongly against,7 - Thorough understanding,4,3,1 - Vague understanding,7 - Thorough understanding,5,Potenti arcu ridiculus gravida massa ipsum dignissim dapibus quis elementum sollicitudin.,5,Somewhat Against,"At facilisis! Pretium tortor, nunc morbi. Neque viverra arcu. Elit, dolorem pellentesque.",6,Neither in favor nor against,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conservative,Somewhat Liberal,Liberal,Somewhat Conservative,Conservative,Conservative,Neither Liberal Nor Conservative,1993878553,"Sem. Mi felis auctor! Ullamcorper natoque aliquet integer lectus purus, nibh.",,0
2024-08-14 06:31:01,2024-08-14 06:31:02,Survey Test,,100,1,True,2024-08-14 06:31:02,R_3K1LGuRz9Z2NaTQ,,,,,,,test,,Male,Sem blandit elementum! Quis convallis potenti elit et sem sem molestie quam accumsan.,e.Bachelor's degree,a.Democrat,,Somewhat more than average,"a.No, but I was eligible to vote",More than 3 times per week,"Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Strongly in favor,Somewhat in favor,Neither in favor nor against,Somewhat against,Somewhat against,Against,4,1 - Vague understanding,2,5,7 - Thorough understanding,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nibh urna tortor fermentum accusamus ligula tempor mattis. Sed quis praesent imperdiet pellentesque non aliquet.,1 - Vague understanding,Somewhat in favor,Imperdiet. Euismod tempor fermentum. Morbi nullam ultricies a. Et vivamus laoreet. Lectus id.,Thorough understanding,Strongly in favor,Very Conservative,Somewhat Conservative,Conservative,Liberal,Liberal,Liberal,Somewhat Liberal,466858050,"A lectus vulputate augue. Sem, wisi risus sem montes. Neque quam, posuere.",,1
2024-08-14 06:31:02,2024-08-14 06:31:03,Survey Test,,100,1,True,2024-08-14 06:31:03,R_eS6myhhCIm9KivY,,,,,,,test,,Female,Aenean sem temporibus placerat suscipit etiam ac sapien quis sapien? Ut gravida arcu culpa donec.,e.Bachelor's degree,b.Republican,,Far more than average,c.Yes,1-3 times per week,"Huffington Post,CNN.com,FoxNews.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,National Public Radio (NPR) website,USA Today website,New York Post Online",Strongly against,In favor,Against,Against,Somewhat against,Strongly against,4,6,1 - Vague understanding,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blandit vestibulum ligula pede ut pede phasellus suspendisse donec velit egestas.,1 - Vague understanding,Neither in favor nor against,Turpis consectetuer vivamus. Magna purus. Dignissim iaculis ligula ab ligula rutrum. Nulla at a quis.,6,Against,Somewhat Conservative,Liberal,Somewhat Conservative,Somewhat Conservative,Somewhat Conservative,Very Conservative,Neither Liberal Nor Conservative,1182288533,Auctor in? Nunc consequat sed ab vehicula culpa? Platea laoreet montes purus accumsan? Bibendum fermentum.,,1
